Group Code,Group Description,Category Code,Category Description,Year,Month,Date,Request Count
CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,2020,11,1/11/2020,10
CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,2020,11,1/11/2020,2
CSPrkOpn,Parks and Open Space,CSVegCntrl,Vegetation Control,2020,11,1/11/2020,5
CSProActPa,Proactive Patrols,CSOvrgrwn,Overgrown private allotment,2020,11,1/11/2020,19
CSProActPa,Proactive Patrols,CSPatrolIn,Patrol Inspections,2020,11,1/11/2020,1
CSPstPlt,Pest Plant,CSPestPlnt,Pest Plant,2020,11,1/11/2020,3
CSPTSS,Pensioner Transport Subsidy Scheme,CSPenTSS,Pensioner Transport Subsidy Scheme,2020,11,1/11/2020,105
CSPubHth,Public Health,CSPhlthRsk,Public Health Risk,2020,11,1/11/2020,2
CSRates,Rates,CSAuthtoAc,Authority to Act/Mortgage in Possession/Bankrupcy,2020,11,1/11/2020,25
CSRates,Rates,CSDirDebit,Direct Debit Application,2020,11,1/11/2020,96
CSRates,Rates,CSDiscReq,Discount Requests,2020,11,1/11/2020,10
CSRates,Rates,CSHomeInc,Rates First Home Incentive,2020,11,1/11/2020,19
CSRates,Rates,CSMiscEnq,Miscellaneous Rates Enquiries,2020,11,1/11/2020,67
CSRates,Rates,CSOwnOcc,Owner Occupier Statement,2020,11,1/11/2020,52
CSRates,Rates,CSPenAppln,Pensioner Concession Application,2020,11,1/11/2020,68
CSRates,Rates,CSRatesCO,Advice of change of Owner / Form 24,2020,11,1/11/2020,317
CSRates,Rates,CSRefund,Refund Requests,2020,11,1/11/2020,43
CSRates,Rates,CSTsfrCred,Transfer Credit Requests,2020,11,1/11/2020,9
CSRates,Rates,CSWatExces,Water Excess and General Enquiries,2020,11,1/11/2020,16
CSRates,Rates,CSWatLeak,Water Leakage Concession Requests,2020,11,1/11/2020,9
CSRates,Rates,CSWatPlan,Water Pricing Enquiries,2020,11,1/11/2020,7
CSRdAncil,Road Ancillary,CSBkTaxPed,New Infrastructure,2020,11,1/11/2020,9
CSRdAncil,Road Ancillary,CSDmgCORSF,Damaged Council-Owned Road Side Fencing,2020,11,1/11/2020,1
CSRdAncil,Road Ancillary,CSGateGrid,Gates and Grids,2020,11,1/11/2020,1
CSRdAncil,Road Ancillary,CSGPDefect,Guide Post Defects,2020,11,1/11/2020,1
CSRdAncil,Road Ancillary,CSGrdRCBar,Guard rail / Concrete barrier defects,2020,11,1/11/2020,2
CSRdAncil,Road Ancillary,CSLnMark,Line Marking Maintenance,2020,11,1/11/2020,1
CSRdAncil,Road Ancillary,CSLnMark1,Line Marking - New Requests,2020,11,1/11/2020,3
CSRdAncil,Road Ancillary,CSSpdManag,Speed Management,2020,11,1/11/2020,5
CSRegServ,EH & Regulatory Services Request for Service,CSACACVoRF,Animal Care Adoption Centre Volunteer Rego Form,2020,11,1/11/2020,7
CSRegServ,EH & Regulatory Services Request for Service,CSApplic,Applications - EH & Regulatory Services,2020,11,1/11/2020,107
CSRegServ,EH & Regulatory Services Request for Service,CSNotify,Notifications - EH & Regulatory Services,2020,11,1/11/2020,50
CSRegServ,EH & Regulatory Services Request for Service,CSPayPlan,Payment Plans - EH & Regulatory Services,2020,11,1/11/2020,1
CSRegServ,EH & Regulatory Services Request for Service,CSPermits,Parking Permits - EH & Regulatory Services,2020,11,1/11/2020,5
CSRegServ,EH & Regulatory Services Request for Service,CSRefCanc,Refunds/Cancellations - EH & Regulatory Services,2020,11,1/11/2020,48
CSRegServ,EH & Regulatory Services Request for Service,RTWaives,PIN request to waive/review - EH & Regulatory Serv,2020,11,1/11/2020,95
CSRoadSafe,Road Safety Concerns,CSOthRoad,Other Road Matters,2020,11,1/11/2020,2
CSRoadSafe,Road Safety Concerns,CSPedtrin,Pedestrians,2020,11,1/11/2020,2
CSSafeCtdy,Safe Custody Documents,CSBkGTRels,Bank Guarantee (To be Released),2020,11,1/11/2020,6
CSSafeCtdy,Safe Custody Documents,CSBkGTScur,Bank Guarantee (To be Secured),2020,11,1/11/2020,10
CSSealRD,Road Sealed/Bitumen,CSExstInf,Replace Existing Infrastructure,2020,11,1/11/2020,6
CSSealRD,Road Sealed/Bitumen,CSNewInf,New Infrastructure,2020,11,1/11/2020,2
CSSealRD,Road Sealed/Bitumen,cspthole,Pothole,2020,11,1/11/2020,23
CSSealRD,Road Sealed/Bitumen,CSPvFail,Pavement Failure or Surface Defects,2020,11,1/11/2020,15
CSSewInf,Wastewater Infrastructure,CSSmkTst,Smoke Testing,2020,11,1/11/2020,6
CSSewInf,Wastewater Infrastructure,CSWtrRest,Restoration,2020,11,1/11/2020,1
CSSewInf,Wastewater Infrastructure,CSWWBlkDrn,House Drain Blockage,2020,11,1/11/2020,35
CSSewInf,Wastewater Infrastructure,CSWWBMn,Broken Wastewater Main,2020,11,1/11/2020,3
CSSewInf,Wastewater Infrastructure,CSWWDOdour,Odour Wastewater distribution,2020,11,1/11/2020,7
CSSewInf,Wastewater Infrastructure,CSWWLnFull,Wastewater Mainline blockage,2020,11,1/11/2020,12
CSSewInf,Wastewater Infrastructure,CSWWMnhole,Wastewater Manhole,2020,11,1/11/2020,8
CSSewInf,Wastewater Infrastructure,CSWWOdour,Odour Wastewater Treatment Plant,2020,11,1/11/2020,2
CSSewInf,Wastewater Infrastructure,CSWWOvrflw,Wastewater Overflow Point,2020,11,1/11/2020,1
CSSewInf,Wastewater Infrastructure,CSWWSpill,Wastewater Spill,2020,11,1/11/2020,5
CSSewInf,Wastewater Infrastructure,CSWWSub,Wastewater Subsidence,2020,11,1/11/2020,1
CSSpatProp,Spatial Services/Property Land Street Maintenance,CSHouseNum,House Numbering,2020,11,1/11/2020,2
CSSpatProp,Spatial Services/Property Land Street Maintenance,CSRegPlans,Registered LGA Plans,2020,11,1/11/2020,16
CSSpill,Spillage,CSSpillTI,Spillage (Transport Infrastructure),2020,11,1/11/2020,6
CSSpill,Spillage,CSSplhzd,Hazardous Spill,2020,11,1/11/2020,2
CSStrmDrn,Stormwater Drainage,CSBlock,Drains Debris/Defect/Blocked,2020,11,1/11/2020,51
CSStrmDrn,Stormwater Drainage,CSBPitLid,Culvert Defect/Obstruction,2020,11,1/11/2020,4
CSStrmDrn,Stormwater Drainage,CSErosion,Erosion,2020,11,1/11/2020,2
CSStrmDrn,Stormwater Drainage,CSExstDrn,Replace Existing Open Drain,2020,11,1/11/2020,1
CSStrmDrn,Stormwater Drainage,CSFloodEnq,Flood Enquiries,2020,11,1/11/2020,1
CSStrmDrn,Stormwater Drainage,CSNewDrn,New Drain,2020,11,1/11/2020,2
CSStrtFurn,Signs (Traffic/Transport),CSMStSign,Sign Missing / Defective,2020,11,1/11/2020,46
CSStrtFurn,Signs (Traffic/Transport),CSNewInf,New Infrastructure,2020,11,1/11/2020,13
CSStrtSwp,Street Sweeping,CSStrtSwpU,Street Sweeping (Unscheduled),2020,11,1/11/2020,48
CSStrtSwp,Street Sweeping,CSVehAcc,Vehicle Accident (Street Sweeping - Broken Glass),2020,11,1/11/2020,5
CSSyringes,Syringes,CSOpSpace,Parks and Open Space/Roadside,2020,11,1/11/2020,6
CSTree,Trees,CSFallenTr,Fallen Trees (Non Urgent),2020,11,1/11/2020,3
CSTree,Trees,CSFallenTU,Fallen Trees (Urgent),2020,11,1/11/2020,5
CSTree,Trees,CSResplnt,Resident Planting,2020,11,1/11/2020,10
CSTree,Trees,CSStmpRm,Stump Removal,2020,11,1/11/2020,1
CSTree,Trees,CSTrBrIpr,Tree Branch Pick Up (Urgent),2020,11,1/11/2020,4
CSTree,Trees,CSTrBrNpr,Tree Branch Pick Up (Non Urgent),2020,11,1/11/2020,6
CSTree,Trees,CSTrInsp,Tree Inspection,2020,11,1/11/2020,135
CSTree,Trees,CSTrPrnNpr,Tree Pruning,2020,11,1/11/2020,77
CSTree,Trees,CSWBNpr,Wasp/Bees,2020,11,1/11/2020,6
CSUnauthUs,Unauthorised Use of Council Controlled Land,CSCnclLand,Unauthorised Use of Council Controlled Land,2020,11,1/11/2020,26
CSUnsealRD,Road Gravel/Dirt,CSDefect,Defects,2020,11,1/11/2020,2
CSVhcl,Vehicles,CSAbandVeh,Abandoned Vehicles,2020,11,1/11/2020,73
CSVhcl,Vehicles,CSVhclBch,Natural Area Vehicle Exclusion Fencing/Signage,2020,11,1/11/2020,1
CSVrm,Vermin,CSVermin,Vermin,2020,11,1/11/2020,2
CSWaterSup,Water Supply,CSPosWtOff,Possible Water Offences,2020,11,1/11/2020,2
CSWORoads,Working On Roads,CSLAN,Land Access Activity Notice (LANS),2020,11,1/11/2020,23
CSWORoads,Working On Roads,CSLONO,Letters of No Objection (LONO),2020,11,1/11/2020,13
CSWpl,Water Pollution,CSComm,Commercial,2020,11,1/11/2020,2
CSWpl,Water Pollution,CSResiden,Residential,2020,11,1/11/2020,2
CSWsteServ,Waste Services,CSAddbin,Bins Additional Service,2020,11,1/11/2020,40
CSWsteServ,Waste Services,CSBinPartC,Wheelie Bin Parts - Damaged,2020,11,1/11/2020,148
CSWsteServ,Waste Services,CSBins,Bins Odour & Placement,2020,11,1/11/2020,6
CSWsteServ,Waste Services,CSCasulBin,Bins Quote for Collection Service (Lift-Once off),2020,11,1/11/2020,8
CSWsteServ,Waste Services,CSCnlbin,Bins Cancel Service,2020,11,1/11/2020,6
CSWsteServ,Waste Services,CSDmgbin,Bins Damaged / Stolen,2020,11,1/11/2020,243
CSWsteServ,Waste Services,CSHardRU2,Hard Rubbish - Non Compliance,2020,11,1/11/2020,17
CSWsteServ,Waste Services,CSHardRUB,Hard Rubbish Collection,2020,11,1/11/2020,30
CSWsteServ,Waste Services,CSMisbin,Bins Missed Collection,2020,11,1/11/2020,100
CSWsteServ,Waste Services,CSNserv,Bins New Service,2020,11,1/11/2020,63
CSWsteServ,Waste Services,CSPubbin,Bins Public Street & Park,2020,11,1/11/2020,3
CSWsteServ,Waste Services,CSVetCol1,Vet Collection,2020,11,1/11/2020,13
CSWtrInf,Water Infrastructure,CSMisFHyd,Missing Fire Hydrant Lid,2020,11,1/11/2020,1
CSWtrInf,Water Infrastructure,CSMisSVLid,Missing Sluice Valve Lid,2020,11,1/11/2020,3
CSWtrInf,Water Infrastructure,CSNoWater,No Water,2020,11,1/11/2020,9
CSWtrInf,Water Infrastructure,CSRaiseMtr,Raise Meter,2020,11,1/11/2020,3
CSWtrInf,Water Infrastructure,CSWtrBMtr,Broken Water Meter,2020,11,1/11/2020,51
CSWtrInf,Water Infrastructure,CSWtrHamme,Water Hammer,2020,11,1/11/2020,3
CSWtrInf,Water Infrastructure,CSWtrLHyd,Leaking Fire Hydrant,2020,11,1/11/2020,24
CSWtrInf,Water Infrastructure,CSWtrLMn,Leaking Water Main,2020,11,1/11/2020,128
CSWtrInf,Water Infrastructure,CSWtrLSc,Leaking Stopcock,2020,11,1/11/2020,9
CSWtrInf,Water Infrastructure,CSWtrLSrv,Leaking Water Service,2020,11,1/11/2020,155
CSWtrInf,Water Infrastructure,CSWtrLSv,Leaking Sluice Valve,2020,11,1/11/2020,1
CSWtrInf,Water Infrastructure,CSWtrPEnq,Water Pricing Enquiry,2020,11,1/11/2020,1
CSWtrInf,Water Infrastructure,CSWtrPrsr,Shortage of Water,2020,11,1/11/2020,17
CSWtrInf,Water Infrastructure,CSWtrRepPg,Water Service Replacement Program,2020,11,1/11/2020,3
CSWtrInf,Water Infrastructure,CSWtrRest,Restoration,2020,11,1/11/2020,7
CSWtrInf,Water Infrastructure,CSWtrRMtr,Replace Water Meter,2020,11,1/11/2020,5
CSWtrInf,Water Infrastructure,CSWtrScOff,Stopcock wont turn off,2020,11,1/11/2020,35
CSWtrInf,Water Infrastructure,CSWtrScOn,Stopcock wont turn on,2020,11,1/11/2020,1
CSWtrQlty,Water Quality,CSChlorh,High/Low Chlorine,2020,11,1/11/2020,1
CSWtrQlty,Water Quality,CSDrtWtr,Dirty Water,2020,11,1/11/2020,3
CSWtrRstr,Water Restrictions,CSBoreEnq,Bore Enquiries,2020,11,1/11/2020,1
CSWtrRstr,Water Restrictions,CSWtrRRlx,Relaxation of Water Restriction Guidelines,2020,11,1/11/2020,17
CSWtrRstr,Water Restrictions,CSWtrRstr,Watering Outside Water Restriction Guidelines,2020,11,1/11/2020,28
Quickcall,Quickcall,Quickcall,Quickcall,2020,11,1/11/2020,3010
Complaint,Complaint - General,AssetFleet,Infrastructure Planning Assets & Fleet Section,2020,12,1/12/2020,3
Complaint,Complaint - General,ComEng,Community Engagement Section,2020,12,1/12/2020,5
Complaint,Complaint - General,Finance,Financial Services Section,2020,12,1/12/2020,2
Complaint,Complaint - General,FutureCity,Future Cities Section,2020,12,1/12/2020,2
Complaint,Complaint - General,MaintPlan,Construction Maintenance & Operations Section,2020,12,1/12/2020,17
Complaint,Complaint - General,PlanSect,Planning Section - RS and EH and Planning,2020,12,1/12/2020,5
Complaint,Complaint - General,WatWaste,Water/Wastewater/Waste Section,2020,12,1/12/2020,11
CSAccum,Accumulated Material,CSCychaz,Cyclone/Community Safety Hazard,2020,12,1/12/2020,11
CSAccum,Accumulated Material,CSUntdyalo,Unsightly Allotments,2020,12,1/12/2020,19
CSAniMangt,Animal Management,CSAggrsve,Aggressive Animal,2020,12,1/12/2020,45
CSAniMangt,Animal Management,CSAttack,Attack,2020,12,1/12/2020,36
CSAniMangt,Animal Management,CSBreeder,Dog Breeders,2020,12,1/12/2020,1
CSAniMangt,Animal Management,CSDefecate,Defecating Animal,2020,12,1/12/2020,2
CSAniMangt,Animal Management,CSEncl,Enclosure,2020,12,1/12/2020,88
CSAniMangt,Animal Management,CSExcess,Excess,2020,12,1/12/2020,33
CSAniMangt,Animal Management,CSNoApprov,No Approval,2020,12,1/12/2020,3
CSAniMangt,Animal Management,CSNoise,Noise,2020,12,1/12/2020,51
CSAniMangt,Animal Management,CSOdour,Odour,2020,12,1/12/2020,7
CSAniMangt,Animal Management,CSPrivImpd,Private Impound,2020,12,1/12/2020,132
CSAniMangt,Animal Management,CSPstAml,Pest Animals,2020,12,1/12/2020,7
CSAniMangt,Animal Management,CSPstMgt,Pest Management Plan,2020,12,1/12/2020,8
CSAniMangt,Animal Management,CSRegDog,Proposed Regulated Dog,2020,12,1/12/2020,1
CSAniMangt,Animal Management,CSRegu,Regulated Dog Inspections,2020,12,1/12/2020,9
CSAniMangt,Animal Management,CSStray,Stray,2020,12,1/12/2020,4
CSAniMangt,Animal Management,CSUnreg,Unregistered,2020,12,1/12/2020,50
CSAniMangt,Animal Management,CSWander,Wandering,2020,12,1/12/2020,51
CSAsbest,Asbestos,CSAsbestos,Asbestos,2020,12,1/12/2020,2
CSBldCompl,Building Compliance,CSNStrct,Possible non-compliant building or structure,2020,12,1/12/2020,34
CSBridges,Bridges and Footbridges,CSExstInf2,Replace Existing - Major Structure Concern,2020,12,1/12/2020,2
CSBridges,Bridges and Footbridges,csrepmain,Repair/Maintenance,2020,12,1/12/2020,1
CSBtRamp,Boat Ramps,CSClnMt,Cleaning/Maintainence,2020,12,1/12/2020,3
CSBurn,Backyard Burning,CSBackyard,Fire Hazard,2020,12,1/12/2020,5
CSBusShlt,Bus Shelters,CSRelocate,Relocation - Shelters Seats Bins,2020,12,1/12/2020,1
CSBusShlt,Bus Shelters,CSRepMain,Repair/Maintenance,2020,12,1/12/2020,3
CSCamp,Camping,CSCamping,Camping,2020,12,1/12/2020,4
CSCarprk,Parking,CSChgCarPk,Changes - Time Limits  Zones  Disability Parking,2020,12,1/12/2020,3
CSCarprk,Parking,CSInfVhcl,Infringing Vehicle,2020,12,1/12/2020,40
CSCarprk,Parking,CSTicmac,Ticketing Machine/Faulty Meter,2020,12,1/12/2020,8
CSChgadd,Change of Address/Details,CSRatesChg,Change of Address (Rates),2020,12,1/12/2020,258
CSComplmt,Compliment,MaintPlan,Construction Maintenance & Operations Section,2020,12,1/12/2020,10
CSComplmt,Compliment,WatWaste,Water/Wastewater/Waste Section,2020,12,1/12/2020,9
CSCSH,Community Safety Hazards,CSCSH,Community Saftey Hazards,2020,12,1/12/2020,4
CSDevInfo,Building and Development Information,CSDevEnq,Current development - enquiries,2020,12,1/12/2020,10
CSDevInfo,Building and Development Information,csplnadvce,Planning Advice Enquiries,2020,12,1/12/2020,111
CSDrvWay,Driveways,CSDrvInfo,New Driveway Information Request,2020,12,1/12/2020,8
CSDump,Dumping,CSDumping,Non-Compliant Dumping,2020,12,1/12/2020,30
CSDust,Dust & Smoke,CSComm,Commercial,2020,12,1/12/2020,6
CSDust,Dust & Smoke,CSResiden,Residential,2020,12,1/12/2020,7
CSExecInf,CEO and Executive Information Request,CSInfoReq,Information Request,2020,12,1/12/2020,2
CSFinance,Finance,CSRecCorro,Receivables Correspondence,2020,12,1/12/2020,10
CSFood,Food,CSForeignO,Foreign Object,2020,12,1/12/2020,1
CSFood,Food,CSHandling,Handling,2020,12,1/12/2020,4
CSFood,Food,CSPoison,Poisoning,2020,12,1/12/2020,1
CSFood,Food,CSPremises,Premises,2020,12,1/12/2020,3
CSFprr,Footpath,CSDefect,Defects,2020,12,1/12/2020,30
CSFprr,Footpath,CSExstInf,Replace Existing Infrastructure,2020,12,1/12/2020,8
CSFprr,Footpath,CSNewInf,New Infrastructure,2020,12,1/12/2020,3
CSFprr,Footpath,CSObstrn,Obstruction,2020,12,1/12/2020,10
CSGraffiti,Graffiti,CSInOffen,Graffiti - Inoffensive,2020,12,1/12/2020,15
CSGraffiti,Graffiti,CSOffen,Graffiti - Offensive,2020,12,1/12/2020,6
CSInfInfo,Infrastructure Information,CSAsset,Asset Management,2020,12,1/12/2020,11
CSInfInfo,Infrastructure Information,CSEngAdv,Engineering Advice,2020,12,1/12/2020,4
CSInfInfo,Infrastructure Information,CSProject,Project Management,2020,12,1/12/2020,3
CSInfInfo,Infrastructure Information,CSPropty,Property Management,2020,12,1/12/2020,3
CSInfoReq,Information Request,CSAniMgmt,Animal Management,2020,12,1/12/2020,16
CSInfoReq,Information Request,CSEnvhlth,Environmental Health,2020,12,1/12/2020,37
CSInfoReq,Information Request,CSMaintPO,Maintenance Planning & Operations,2020,12,1/12/2020,37
CSInfoReq,Information Request,CSParking,Parking Unit,2020,12,1/12/2020,5
CSInfoReq,Information Request,CSRegSrvs,Regulatory Services,2020,12,1/12/2020,33
CSInfoReq,Information Request,CSVectCntl,Vector Control (mossies etc),2020,12,1/12/2020,1
CSInfoReq,Information Request,CSWasteEnq,Waste Enquiries,2020,12,1/12/2020,18
CSInfoReq,Information Request,CSWWater,Trade Waste Enquiries,2020,12,1/12/2020,7
CSInfraSrv,Infrastructure Services,CSPubCln,Public Cleanliness (Blood Vomit Faeces).,2020,12,1/12/2020,5
CSKrbChan,Kerb and Channel,CSDefect,Defects,2020,12,1/12/2020,7
CSKrbChan,Kerb and Channel,CSExstInf1,Replace Existing (greater than 10m),2020,12,1/12/2020,13
CSLgt,Lighting,CSCommNL,Commercial Nuisance Light,2020,12,1/12/2020,1
CSLgt,Lighting,CSResNL,Residential Nuisance Light,2020,12,1/12/2020,7
CSLit,Litter,CSDeadani,Dead Animal,2020,12,1/12/2020,62
CSLit,Litter,CSStreet,Street,2020,12,1/12/2020,38
CSLit,Litter,CSVehicleL,Littering from a vehicle,2020,12,1/12/2020,1
CSMossie,Mosquito,CSBrdingrc,Breeding Residential / Commercial,2020,12,1/12/2020,6
CSNoise,Noise,CSComm,Commercial,2020,12,1/12/2020,10
CSNoise,Noise,CSResiden,Residential,2020,12,1/12/2020,7
CSNoise,Noise,CSVehicle,Vehicle,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSAdvSpec,Advice/ Special Request,2020,12,1/12/2020,3
CSNtrlMgmt,Natural Area Management,CSBatMgmt,Flying Fox Bat Management,2020,12,1/12/2020,2
CSNtrlMgmt,Natural Area Management,CSBirds,Birds - Sick/Injured or Dead,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSFrshCRiv,Freshwater Creeks & Rivers,2020,12,1/12/2020,2
CSNtrlMgmt,Natural Area Management,CSFrshWtrL,Freshwater Lakes,2020,12,1/12/2020,4
CSNtrlMgmt,Natural Area Management,CSMarineWi,Marine Wildlife - Dead,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSPBeachA,Coastal - Beach Pedestrian Access Paths,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSShoreEro,Coastal-Beach Erosion,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSVegCoast,Vegetation - Coastal Esplanade,2020,12,1/12/2020,1
CSNtrlMgmt,Natural Area Management,CSVegPuSaf,Vegetation - Maintenance and Public Safety,2020,12,1/12/2020,3
CSNtrlMgmt,Natural Area Management,CSVegVanda,Vegetation - Vandalism,2020,12,1/12/2020,1
CSOdour,Odour Fumes,CSComm,Commercial,2020,12,1/12/2020,2
CSOdour,Odour Fumes,CSResiden,Residential,2020,12,1/12/2020,7
CSOvrgrn,Overgrown Allotments,CSPrivate,Private,2020,12,1/12/2020,16
CSOwnSearc,Ownership Search,OSOwnSearc,Ownership Search,2020,12,1/12/2020,44
CSPkScrt,Security,CSAntiSocB,Anti-social Behaviour in TCC Parks/Buildings,2020,12,1/12/2020,2
CSPlanLLO,Planning Legal Liaison Officer Service Request,CSPlanLLOR,Planning Legal Liaison Officer Service Request,2020,12,1/12/2020,16
CSPlmdrn,Plumbing & Drainage,CSInfoReq,Information Request,2020,12,1/12/2020,10
CSPlmdrn,Plumbing & Drainage,CSPlmNCmpl,Possible non-compliant plumbing & drainage work,2020,12,1/12/2020,4
CSPlnCompl,Planning Compliance,CSNPremUse,Land Use Issues,2020,12,1/12/2020,10
CSPools,Pools,CSImersion,Pool Immersions,2020,12,1/12/2020,2
CSPools,Pools,CSPlBckWsh,Possible non-compliant pool backwashing,2020,12,1/12/2020,1
CSPools,Pools,CSPlFnCmpl,Possible non-compliant pool fencing,2020,12,1/12/2020,19
CSPrkAdmn,Parks Administrative Requests,CSGrnPlt,Greening Planting,2020,12,1/12/2020,8
CSPrkInf,Park Infrastructure,CSBbqCln,BBQ Cleaning,2020,12,1/12/2020,1
CSPrkInf,Park Infrastructure,CSBbqRpr,BBQ Repair/Maintainence,2020,12,1/12/2020,3
CSPrkInf,Park Infrastructure,CSExstInf,Replace Existing Infrastructure,2020,12,1/12/2020,2
CSPrkInf,Park Infrastructure,CSFncIpr,Fencing (Imminent public risk),2020,12,1/12/2020,1
CSPrkInf,Park Infrastructure,CSFncNpr,Fencing (No public risk),2020,12,1/12/2020,12
CSPrkInf,Park Infrastructure,CSLighting,Lighting,2020,12,1/12/2020,4
CSPrkInf,Park Infrastructure,CSNewInf,New Infrastructure,2020,12,1/12/2020,16
CSPrkInf,Park Infrastructure,CSNewMemor,New Memorial / Commemorative Items,2020,12,1/12/2020,1
CSPrkInf,Park Infrastructure,CSPbTltCln,Public toilet cleanliness,2020,12,1/12/2020,7
CSPrkInf,Park Infrastructure,CSPbTltMnt,Public Toilet Maintainence,2020,12,1/12/2020,20
CSPrkInf,Park Infrastructure,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2020,12,1/12/2020,4
CSPrkInf,Park Infrastructure,CSPkFrnNpr,Park Infrastructure(No public risk),2020,12,1/12/2020,7
CSPrkInf,Park Infrastructure,CSPlyEqIpr,Play Equipment (Imminent public risk),2020,12,1/12/2020,1
CSPrkInf,Park Infrastructure,CSPlyEqNpr,Play Equipment (No public risk),2020,12,1/12/2020,3
CSPrkInf,Park Infrastructure,CSPthRd,Pathways & Roadways,2020,12,1/12/2020,3
CSPrkInf,Park Infrastructure,CSSignage,Signage,2020,12,1/12/2020,1
CSPrkIrig,Irrigation,CSIrrMaj,Irrigation High Priority,2020,12,1/12/2020,15
CSPrkIrig,Irrigation,CSIrrMin,Irrigation Low Priority,2020,12,1/12/2020,44
CSPrkIrig,Irrigation,CSLnLoc,Line Location,2020,12,1/12/2020,4
CSPrkIrig,Irrigation,CSNewInf,New Infrastructure,2020,12,1/12/2020,2
CSPrkIrig,Irrigation,CSPkPlmMaj,Plumbing Maintenance High Priority,2020,12,1/12/2020,5
CSPrkIrig,Irrigation,CSPkPlmMin,Plumbing Maintenance Low Priority,2020,12,1/12/2020,7
CSPrkOpn,Parks and Open Space,CSDbPkNpr,Debris Pick Up,2020,12,1/12/2020,16
CSPrkOpn,Parks and Open Space,CSGdBedHpp,Garden Bed,2020,12,1/12/2020,10
CSPrkOpn,Parks and Open Space,CSGrCutNpr,Grass Cutting (Non Scheduled),2020,12,1/12/2020,6
CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,2020,12,1/12/2020,8
CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,2020,12,1/12/2020,1
CSPrkOpn,Parks and Open Space,CSVegCntrl,Vegetation Control,2020,12,1/12/2020,1
CSProActPa,Proactive Patrols,CSElecSign,Election Signs,2020,12,1/12/2020,1
